"   ","ID","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","WDIRECT","WSPEED","APRESS","VOLTAGE","EQUSTATE","PM05N","PM1N","PM25N","PM10N","PMSTATE","COSTATE","NO2STATE","SO2STATE","O3STATE","ROWID"
"1745","22682237","XH808A416121601150","428.43","1011.87","557.6","2179.03","25.3","35.47","24.07","36.2","2017/6/2 11:00:00","","","","13381.5","1","1504.77","755.87","231.1","35.07","0","0","0","0","0","AAASkgAALAAIOkdAAj"
"1746","22686293","XH808A416121601150","428.3","876.67","678.6","2071.13","23.97","33.8","25.07","35","2017/6/2 12:00:00","","","","13350.57","1","1430.23","724.57","229.87","35.33","0","0","0","0","0","AAASkgAALAAIOhhAAU"
"1747","22689449","XH808A416121601150","434.93","936.37","608.83","2179.3","29.53","43.13","25.07","36.13","2017/6/2 13:00:00","","","","13366.93","1","1748.8","902.57","279.8","45.9","0","0","0","0","0","AAASkgAALAAIOfwAAe"
"1748","22693012","XH808A416121601150","431.4","969.7","668.6","2238.07","27.13","36.9","24.7","35.87","2017/6/2 14:00:00","","","","13361.03","1","1692.67","832.67","241.83","35","0","0","0","0","0","AAASkgAALAAIO2yAAc"
"1749","22696961","XH808A416121601150","403.67","938.3","647.57","2168.03","15.2","22.03","24.43","31.3","2017/6/2 15:00:00","","","","13338.53","1","941.93","457.43","147.73","24.9","0","0","0","0","0","AAASkgAALAAIOkyAAL"
"1750","22700430","XH808A416121601150","412.2","949.27","617.37","2158.33","14.77","19.67","23.73","32.97","2017/6/2 16:00:00","","","","13388.97","1","944.17","451.07","135.27","18.9","0","0","0","0","0","AAASkgAALAAINj1AAq"
"1751","22703370","XH808A416121601150","419","931.53","615.93","2098.63","22.1","31.73","23.23","35.57","2017/6/2 17:00:00","","","","13429.7","1","1257.77","646.5","210.9","34.67","0","0","0","0","0","AAASkgAALAAIOd1AAx"
"1752","22707433","XH808A416121601150","417.4","907.43","570.3","2060.63","17.33","24.3","22.53","37.4","2017/6/2 18:00:00","","","","13421.1","1","1048.87","529.77","172.6","27.23","0","0","0","0","0","AAASkgAALAAIOJ1AAG"
"1753","22710902","XH808A416121601150","428.1","968.03","553.87","2120.53","20.37","28.23","22.57","35.13","2017/6/2 19:00:00","","","","13788.5","1","1214.93","623.1","205.3","33.53","0","0","0","0","0","AAASkgAALAAINojAAx"
"1754","22715339","XH808A416121601150","442","1046.27","368.97","2272.8","17.67","23.8","22.97","34.93","2017/6/2 20:00:00","","","","12986","1","1215.4","574.6","163.13","24.53","0","0","0","0","0","AAASkgAALAAIOm4AAE"
"1755","22718099","XH808A416121601150","428.37","982.73","460.5","2098.17","15.93","21.23","21.77","43.4","2017/6/2 21:00:00","","","","12789.9","1","1037.7","477.57","140.5","21.27","0","0","0","0","0","AAASkgAALAAIOJlAA2"
"1756","22719392","XH808A416121601150","410.5","707.37","669","1556.83","12.5","14.03","18.83","63.03","2017/6/2 22:00:00","","","","12772.9","1","1017.1","434.23","101.4","10.13","0","0","0","0","0","AAASkgAALAAINYgAAi"
"1757","22724158","XH808A416121601150","412.07","794.7","569.4","1598.07","14.87","16.97","17.33","71.87","2017/6/2 23:00:00","","","","12745.73","1","1243.27","522.37","111.27","11.1","0","0","0","0","0","AAASkgAALAAIONmABC"
"1758","22729797","XH808A416121601150","419.97","913.8","435.23","1744.17","18.87","21.9","17","74.4","2017/6/3","","","","12731.13","1","1495.87","648.37","146.5","14.8","0","0","0","0","0","AAASkgAALAAIOY6AA5"
"1759","22733314","XH808A416121601150","450.1","977.17","399.73","1801.8","26.63","29.6","16.73","77.3","2017/6/3 1:00:00","","","","12725.8","1","2073.63","903.13","191.67","16.1","0","0","0","0","0","AAASkgAALAAIOc9AA2"
"1760","22735565","XH808A416121601150","423.67","748.13","642.57","1444.07","23.97","26.63","15.77","81.6","2017/6/3 2:00:00","","","","12711.4","1","1892.63","835.07","178.23","15.67","0","0","0","0","0","AAASkgAALAAIPLnAAk"
"1761","22739027","XH808A416121601150","430.97","729.1","671.9","1384.03","27.97","30.17","15","83.93","2017/6/3 3:00:00","","","","12688.23","1","2233","976.57","202.93","14.8","0","0","0","0","0","AAASkgAALAAINnlAAO"
"1762","22742686","XH808A416121601150","418.63","751.2","700.7","1398.07","22.9","24.7","15","82.8","2017/6/3 4:00:00","","","","12668.13","1","1796.63","784.47","166.87","13.23","0","0","0","0","0","AAASkgAALAAIOMqAAg"
"1763","22746626","XH808A416121601150","434.9","683.07","711.67","1316.63","33.43","36.57","15","84.13","2017/6/3 5:00:00","","","","12653.3","1","2646.23","1170.17","255.03","18.67","0","0","0","0","0","AAASkgAALAAIOPxAAU"
"1764","22747913","XH808A416121601150","432.97","613.97","786.43","1204.6","36.7","39.67","14.53","87.9","2017/6/3 6:00:00","","","","12637.93","1","2864","1281.4","263.2","19.17","0","0","0","0","0","AAASkgAALAAIOQWAAV"
"1765","22754139","XH808A416121601150","428.93","619.8","782.47","1190.2","39.3","42.83","14","90.17","2017/6/3 7:00:00","","","","12650.4","1","3089.3","1382.57","284.83","21.27","0","0","0","0","0","AAASkgAALAAIPG2ABC"
"1766","22757750","XH808A416121601150","432.67","634.93","766.73","1215.77","41.57","46.77","14.37","89.47","2017/6/3 8:00:00","","","","12767.87","1","3084.87","1406.93","309.17","25.43","0","0","0","0","0","AAASkgAALAAIPM5AAl"
"1767","22761451","XH808A416121601150","429.2","650.93","775.37","1256.4","42","47.5","14.97","88.43","2017/6/3 9:00:00","","","","13108.93","1","3045.23","1386.6","315.3","27.27","0","0","0","0","0","AAASkgAALAAIOrrAAK"
"1768","22764313","XH808A416121601150","436","714.57","762.5","1378.73","46.47","57.7","16.3","81.37","2017/6/3 10:00:00","","","","14027.6","1","3191.67","1514.13","393.4","49.7","0","0","0","0","0","AAASkgAALAAINxoAA9"
"1769","22768667","XH808A416121601150","441.57","751.47","767.5","1479.13","47.27","63.57","17.27","73.23","2017/6/3 11:00:00","","","","13559.67","1","3064.2","1504.73","421.13","63.77","0","0","0","0","0","AAASkgAALAAIOeAAAV"
"1770","22771620","XH808A416121601150","431.67","780.3","791.17","1580.6","35.07","46.17","18.93","65.03","2017/6/3 12:00:00","","","","13535.97","1","2278.07","1094.97","302.1","43.7","0","0","0","0","0","AAASkgAALAAIPL8AAz"
"1771","22775797","XH808A416121601150","420.13","800.57","783.97","1692.17","25.8","34.73","20.23","56.93","2017/6/3 13:00:00","","","","13485.4","1","1621.07","781.13","229.3","34.3","0","0","0","0","0","AAASkgAALAAIOqyAAM"
"1772","22779737","XH808A416121601150","418.13","817.03","725.87","1764.13","24.07","32.03","20.53","55.7","2017/6/3 14:00:00","","","","13474.9","1","1616.17","771.5","209.1","30.8","0","0","0","0","0","AAASkgAALAAIOqgAA8"
"1773","22781802","XH808A416121601150","415.47","830.97","651.53","1748.8","29.07","35.87","20","60.1","2017/6/3 15:00:00","","","","13497.13","1","2023","942.27","241.23","28.43","0","0","0","0","0","AAASkgAALAAIOFMAAs"
"1774","22786442","XH808A416121601150","417.9","782.13","665.67","1658.83","32.9","40.33","19.1","67.73","2017/6/3 16:00:00","","","","13511.23","1","2391.8","1085.67","253.1","27.23","0","0","0","0","0","AAASkgAALAAIOz4AAS"
"1775","22789087","XH808A416121601150","418.97","802.7","618.4","1614.37","34.43","37.47","17.17","82.13","2017/6/3 17:00:00","","","","13568.43","1","2659.13","1174.1","244.97","17.4","0","0","0","0","0","AAASkgAALAAIOkCAAl"
"1776","22793596","XH808A416121601150","413.3","860.9","551.17","1608.33","23.1","25.03","15.3","86.03","2017/6/3 18:00:00","","","","13656","1","1872.43","807.93","168.43","12.87","0","0","0","0","0","AAASkgAALAAIOD4AAu"
"1777","22796752","XH808A416121601150","419.37","883.5","472.23","1593.3","24.77","26.5","15","89.37","2017/6/3 19:00:00","","","","13366.47","1","1972.37","852.63","183.3","13.1","0","0","0","0","0","AAASkgAALAAIPMDAAG"
"1778","22800537","XH808A416121601150","416.4","868.2","503.3","1557.83","26.47","28.43","14.63","90.37","2017/6/3 20:00:00","","","","12865.13","1","2135.5","919.87","191.13","13.63","0","0","0","0","0","AAASkgAALAAIPUGAAN"
"1779","22803900","XH808A416121601150","410.87","827.13","558.13","1493.83","26.97","28.57","14","90.77","2017/6/3 21:00:00","","","","12767.27","1","2160.73","935.07","194.47","12.6","0","0","0","0","0","AAASkgAALAAIPVJAA0"
"1780","22805661","XH808A416121601150","410.27","764.13","625.97","1404.57","26.27","28.43","14","91.33","2017/6/3 22:00:00","","","","12756.17","1","2086.5","912","192.27","13.8","0","0","0","0","0","AAASkgAALAAINj4AAH"
"1781","22809237","XH808A416121601150","410.47","748.47","628.03","1375.3","30.83","32.87","14","91.77","2017/6/3 23:00:00","","","","12749.67","1","2427.03","1067.33","224.37","14.57","0","0","0","0","0","AAASkgAALAAIO0NAAA"
"1782","22814536","XH808A416121601150","410.5","743.23","613.47","1369.1","35.27","38","14","91.6","2017/6/4","","","","12730.9","1","2698.37","1194.07","253.1","18.67","0","0","0","0","0","AAASkgAALAAIN0vAAN"
"1783","22817241","XH808A416121601150","411.77","778.67","552.83","1409.37","42.03","45.43","14","91.67","2017/6/4 1:00:00","","","","12719.87","1","3117.93","1399.4","306.1","22.2","0","0","0","0","0","AAASkgAALAAIOz6AA3"
"1784","22821225","XH808A416121601150","416.8","788.5","562.23","1403.67","46.5","51.4","14","91.67","2017/6/4 2:00:00","","","","12702.8","1","3416.67","1560","343.67","26.13","0","0","0","0","0","AAASkgAALAAINxyABB"
"1785","22823048","XH808A416121601150","411","745.87","651.43","1342.1","42.2","45.97","14","91.17","2017/6/4 3:00:00","","","","12680.67","1","3087.63","1402.2","314.7","24.03","0","0","0","0","0","AAASkgAALAAIOfEAAi"
"1786","22828417","XH808A416121601150","412.4","703.53","691.77","1282.77","44.4","48.83","14","91.47","2017/6/4 4:00:00","","","","12657.87","1","3248.97","1477.5","326.3","24.23","0","0","0","0","0","AAASkgAALAAIOfJAAG"
"1787","22833286","XH808A416121601150","410.33","644.73","744.03","1202.97","56.2","62.47","14","92.07","2017/6/4 5:00:00","","","","12633.9","1","3942.7","1846.23","423.6","33.17","0","0","0","0","0","AAASkgAALAAIOXOAAZ"
"1788","22834080","XH808A416121601150","420.83","678.97","671.17","1245.43","60.53","67.43","14","92.13","2017/6/4 6:00:00","","","","12610.83","1","4268.27","2003.47","457.33","36","0","0","0","0","0","AAASkgAALAAINe3AAa"
"1789","22840045","XH808A416121601150","416.93","653.23","725.83","1203.67","50.13","55.37","14","92.13","2017/6/4 7:00:00","","","","12609.73","1","3694.53","1678.9","368.1","28.07","0","0","0","0","0","AAASkgAALAAINlSAA/"
"1790","22843574","XH808A416121601150","412.87","638.4","811.77","1205.17","32.63","34.63","13.83","90.9","2017/6/4 8:00:00","","","","12650.77","1","2480","1100.17","237","14.8","0","0","0","0","0","AAASkgAALAAIOaSAAS"
"1791","22845768","XH808A416121601150","410.5","652.57","746.9","1215.77","31.63","34.53","13.27","91.53","2017/6/4 9:00:00","","","","12805.53","1","2483.07","1097.27","233.1","17.53","0","0","0","0","0","AAASkgAALAAIPMMAAY"
"1792","22848451","XH808A416121601150","418.6","684.7","764.13","1256.9","33.37","35.63","14","90.57","2017/6/4 10:00:00","","","","13393.9","1","2632.43","1143.83","236.2","15.17","0","0","0","0","0","AAASkgAALAAIOcSAAr"
"1793","22854714","XH808A416121601150","420.8","712.07","834.73","1301.4","35.23","37.93","14","89.17","2017/6/4 11:00:00","","","","13887.47","1","2785.97","1212.47","253.37","17.37","0","0","0","0","0","AAASkgAALAAIOy/AA/"
"1794","22857421","XH808A416121601150","418.67","740.3","788.47","1350.4","36.57","39.53","14.73","88.63","2017/6/4 12:00:00","","","","13605.2","1","2853.27","1253.6","263.23","17.93","0","0","0","0","0","AAASkgAALAAIOiWAAI"
"1795","22861410","XH808A416121601150","405.73","811.3","677.73","1456.2","17.3","18.33","14.4","86.87","2017/6/4 13:00:00","","","","13602.47","1","1447.87","606","127.47","9.17","0","0","0","0","0","AAASkgAALAAIOZbAAn"
"1796","22864576","XH808A416121601150","413.03","823.3","648.8","1488.13","19.77","21.27","15.2","84.77","2017/6/4 14:00:00","","","","13589","1","1632.7","688.53","144.17","10.87","0","0","0","0","0","AAASkgAALAAIOySAA8"
"1797","22868597","XH808A416121601150","414.3","861.6","617.53","1598","22.13","25.03","16.43","82.97","2017/6/4 15:00:00","","","","13526.83","1","1735.9","747.17","165.97","14.9","0","0","0","0","0","AAASkgAALAAINp2AAz"
"1798","22872172","XH808A416121601150","411.87","871.43","529.87","1571","17.03","17.8","15","88.03","2017/6/4 16:00:00","","","","13599.7","1","1436.97","591.37","124.2","8.07","0","0","0","0","0","AAASkgAALAAIPDeAAh"
"1799","22874853","XH808A416121601150","406.87","848.93","600.73","1552.57","16.1","17.17","15","87.8","2017/6/4 17:00:00","","","","13601.23","1","1347.17","552.87","115.3","7.83","0","0","0","0","0","AAASkgAALAAINd/AAS"
"1800","22877236","XH808A416121601150","401.83","825.27","607.1","1529.13","5.03","6.4","15","82.37","2017/6/4 18:00:00","","","","13565.37","1","520.9","189.07","51.97","8","0","0","0","0","0","AAASkgAALAAIPGPAAb"
"1801","22880587","XH808A416121601150","403.67","748.53","665.27","1435.83","8.3","12.7","14.97","82.9","2017/6/4 19:00:00","","","","13704.47","1","571.97","251.23","92.7","19.4","0","0","0","0","0","AAASkgAALAAINs3AAC"
"1802","22884288","XH808A416121601150","413.83","877.57","486.93","1611.17","9.87","15.43","14.43","76.97","2017/6/4 20:00:00","","","","12985.67","1","633.53","299.5","114.73","24.6","0","0","0","0","0","AAASkgAALAAIO3gAAk"
"1803","22890582","XH808A416121601150","423.07","951.43","467.63","1693.27","7.97","10.17","15","73.73","2017/6/4 21:00:00","","","","12789.43","1","651.23","257.13","71.97","10.87","0","0","0","0","0","AAASkgAALAAINbEAAl"
"1804","22891510","XH808A416121601150","406.4","708.73","708.47","1335.87","3.83","4.67","14.73","73.73","2017/6/4 22:00:00","","","","12774.43","1","411.17","136.83","36.57","5.53","0","0","0","0","0","AAASkgAALAAINaFAAL"
"1805","22897342","XH808A416121601150","395.9","620.93","825.3","1177.17","1.8","2.13","13.7","73.77","2017/6/4 23:00:00","","","","12760.6","1","264.5","72.83","20.97","3.37","0","0","0","0","0","AAASkgAALAAIOT4AAn"
"1806","22900453","XH808A416121601150","403.43","627.57","743.37","1175.5","4.43","5.77","13","77.13","2017/6/5","","","","12743.67","1","410.13","150.33","47.73","7.6","0","0","0","0","0","AAASkgAALAAIOqCAAe"
"1807","22904962","XH808A416121601150","395.17","672.07","735.57","1224.1","2.8","3.63","12.93","73.83","2017/6/5 1:00:00","","","","12729.8","1","302.93","96.57","33.43","6.2","0","0","0","0","0","AAASkgAALAAIPGcAAJ"
"1808","22907691","XH808A416121601150","406.7","677.9","630.83","1202.27","7.3","9.3","11.77","82.7","2017/6/5 2:00:00","","","","12712.07","1","590.87","244.57","70.13","11.37","0","0","0","0","0","AAASkgAALAAIOCCAAa"
"1809","22909500","XH808A416121601150","404.37","608.8","739","1086.53","6.57","7.57","11.3","84.27","2017/6/5 3:00:00","","","","12688.83","1","594.77","224.2","56.53","7.13","0","0","0","0","0","AAASkgAALAAINikAA1"
"1810","22915315","XH808A416121601150","399.3","602.57","744","1064.73","5.83","7.83","11","83.63","2017/6/5 4:00:00","","","","12670.27","1","508.3","199.8","61.4","10.67","0","0","0","0","0","AAASkgAALAAIOvJAAM"
"1811","22918495","XH808A416121601150","402.97","553.23","797.23","974.07","8.57","10.1","10.9","86.8","2017/6/5 5:00:00","","","","12648.03","1","698.67","282.4","74.1","10","0","0","0","0","0","AAASkgAALAAIOvKAAL"
"1812","22919841","XH808A416121601150","404.33","596.73","758.87","1029.6","9.47","12.2","10.97","86.3","2017/6/5 6:00:00","","","","12621.6","1","722.67","302.83","87.2","14.2","0","0","0","0","0","AAASkgAALAAIOzLAAL"
"1813","22926149","XH808A416121601150","407.8","558.03","804.13","985.67","15.13","21.93","11.33","84.87","2017/6/5 7:00:00","","","","12665.47","1","1061.7","496.63","155.67","28.37","0","0","0","0","0","AAASkgAALAAINtAAAM"
"1814","22930189","XH808A416121601150","413.27","592.2","785.83","1063.7","25.03","41.07","12.2","82.37","2017/6/5 8:00:00","","","","13056.23","1","1362.23","704.97","261.87","57.3","0","0","0","0","0","AAASkgAALAAIN3WAAM"
"1815","22932408","XH808A416121601150","420.8","689.5","774.8","1264.2","36.17","55.93","14.9","71.6","2017/6/5 9:00:00","","","","13972.4","1","2029.53","1057.77","370.9","75.57","0","0","0","0","0","AAASkgAALAAIOocAAB"
"1816","22936945","XH808A416121601150","439.63","1414.37","367.8","2476.63","63.73","82.37","18.6","57.77","2017/6/5 10:00:00","","","","13433.97","1","4483.43","2097.27","507.27","66.7","0","0","0","0","0","AAASkgAALAAIO0UAA2"
"1817","22937816","XH808A416121601150","432.63","1653.9","50","2930.73","68.73","89.1","20","53.5","2017/6/5 11:00:00","","","","13349.97","1","4667.5","2199.3","539.13","71.47","0","0","0","0","0","AAASkgAALAAINqBAAG"
"1818","22941891","XH808A416121601150","460.93","2198.57","-464.9","3831","78.53","96.63","21.03","52.03","2017/6/5 12:00:00","","","","13334.23","1","5647.73","2608.03","603.07","68.7","0","0","0","0","0","AAASkgAALAAIN7TAAk"
"1819","22945505","XH808A416121601150","455.3","1898.4","-181.1","3430.1","63.67","80.7","23.13","44.93","2017/6/5 13:00:00","","","","13315.63","1","4300.23","2047.5","512.63","62.67","0","0","0","0","0","AAASkgAALAAIPGdAAH"
"1820","22948596","XH808A416121601150","417.53","1367.73","379.23","2750.93","30.5","40.53","24.53","38.7","2017/6/5 14:00:00","","","","13319.7","1","2075.37","991.53","263.2","35.53","0","0","0","0","0","AAASkgAALAAINvEAAz"
"1821","22954476","XH808A416121601150","408.83","1089.6","710.87","2499.33","26.37","38.83","26.2","34.17","2017/6/5 15:00:00","","","","13337.27","1","1526.1","793.23","256.9","43.53","0","0","0","0","0","AAASkgAALAAIN+UAAY"
"1822","22956705","XH808A416121601150","396.33","933.13","722.37","1929.67","16.43","28.13","19.37","53.23","2017/6/5 16:00:00","","","","13021.53","1","824.83","422.97","158.03","33.63","0","0","0","0","0","AAASkgAALAAIPRcAAK"
"1823","22960773","XH808A416121601150","393.53","787.2","610.27","1491.37","3.47","3.73","14.23","77.07","2017/6/5 17:00:00","","","","13114.77","1","400.8","133.2","32.77","3.83","0","0","0","0","0","AAASkgAALAAIOycAAe"
"1824","22962989","XH808A416121601150","400.8","865.7","602.8","1604.5","29.97","47.93","15.63","73.5","2017/6/5 18:00:00","","","","13914.2","1","1361.97","757.73","309.37","61.87","0","0","0","0","0","AAASkgAALAAIOQ5AAr"
"1825","22967500","XH808A416121601150","403.37","820.9","653.27","1573.93","12.47","16.7","15.7","73.17","2017/6/5 19:00:00","","","","13177.17","1","949.57","424.7","126.97","21","0","0","0","0","0","AAASkgAALAAINzIAAE"
"1826","22970242","XH808A416121601150","404.77","744.97","647.73","1388.47","9.03","9.87","14","87.23","2017/6/5 20:00:00","","","","12921.8","1","839.7","324.07","68.8","5.47","0","0","0","0","0","AAASkgAALAAIOPAAAV"
"1827","22975237","XH808A416121601150","401.4","674.67","760.6","1253.1","10.37","12.03","13.5","88.33","2017/6/5 21:00:00","","","","12747","1","913.17","370.67","84.9","8.8","0","0","0","0","0","AAASkgAALAAIPNgAAs"
"1828","22977593","XH808A416121601150","405.27","672.43","719.23","1235.83","15.17","17.3","13","89.67","2017/6/5 22:00:00","","","","12731.63","1","1220.5","516.03","120.43","12.27","0","0","0","0","0","AAASkgAALAAIOGEAAg"
"1829","22983659","XH808A416121601150","406.83","684.77","704.6","1243.13","17.3","21","13","90.33","2017/6/5 23:00:00","","","","12725.4","1","1323.7","570.97","138.23","17.8","0","0","0","0","0","AAASkgAALAAIPLeAAz"
"1830","22984704","XH808A416121601150","404.6","685.03","698.23","1231.73","17.43","20.23","13","89.93","2017/6/6","","","","12710.67","1","1374.4","589.3","139.3","14.6","0","0","0","0","0","AAASkgAALAAIOKHAAI"
"1831","22988294","XH808A416121601150","413.7","703.97","680.6","1260.47","20.27","23.87","13","89.03","2017/6/6 1:00:00","","","","12698.73","1","1695.4","746.07","175.37","19.73","0","0","0","0","0","AAASkgAALAAINqLAA5"
"1832","22993283","XH808A416121601150","404.57","661.57","719.93","1172.27","19.3","24.1","12.57","88.97","2017/6/6 2:00:00","","","","12683.6","1","1393.97","617.53","167.7","23.3","0","0","0","0","0","AAASkgAALAAINZoAA/"
"1833","22998693","XH808A416121601150","403.37","624.7","753.13","1094.53","15.2","18.67","12","87.53","2017/6/6 3:00:00","","","","12661.9","1","1210.87","518.93","127.17","17.2","0","0","0","0","0","AAASkgAALAAIOONAAJ"
"1834","22999605","XH808A416121601150","407.2","646.67","718.8","1129.27","18.07","22.33","12.57","85.87","2017/6/6 4:00:00","","","","12639.17","1","1391.5","605.6","152.7","20.3","0","0","0","0","0","AAASkgAALAAIOGOAA2"
"1835","23003647","XH808A416121601150","410.07","640.3","722.83","1116.6","23.4","30.83","12","86.5","2017/6/6 5:00:00","","","","12618.57","1","1617.17","743.5","203.6","31.23","0","0","0","0","0","AAASkgAALAAINoQAAA"
"1836","23009055","XH808A416121601150","420.4","594.83","758.13","1032.37","32.77","41.9","11.7","87.77","2017/6/6 6:00:00","","","","12598.2","1","2179.3","997.67","263","34.97","0","0","0","0","0","AAASkgAALAAINyTAAF"
"1837","23009971","XH808A416121601150","428.37","596.2","798.3","1031","34.67","44.33","11.97","84.67","2017/6/6 7:00:00","","","","12873.53","1","2220.33","1056.53","290.57","40.87","0","0","0","0","0","AAASkgAALAAINbqAAx"
"1838","23014017","XH808A416121601150","433.13","612.67","880.47","1099.6","31.17","38.97","14.3","75.33","2017/6/6 8:00:00","","","","14016.13","1","2051.67","970.07","261.13","35.13","0","0","0","0","0","AAASkgAALAAIPDkAAE"
"1839","23019832","XH808A416121601150","426.03","632.27","922.2","1180.23","24.2","28.97","15.67","68.67","2017/6/6 9:00:00","","","","13573.7","1","1783.93","814.97","205.53","24.5","0","0","0","0","0","AAASkgAALAAIN1TAAK"
"1840","23021175","XH808A416121601150","423.63","673.1","922.13","1319.9","28.53","38.57","18.2","61.57","2017/6/6 10:00:00","","","","13506.67","1","1869.6","884.7","245.57","37.7","0","0","0","0","0","AAASkgAALAAINXuAAR"
"1841","23024799","XH808A416121601150","415.7","741.13","932.9","1549.33","30.7","42.93","21.23","51.03","2017/6/6 11:00:00","","","","13393.8","1","1720.37","859.2","268","41.3","0","0","0","0","0","AAASkgAALAAIOQPAA9"
"1842","23031108","XH808A416121601150","403.67","818.43","954.93","1843.73","16.73","25.4","24.1","38.5","2017/6/6 12:00:00","","","","13307.67","1","1027.4","524.3","179.17","35.07","0","0","0","0","0","AAASkgAALAAIOEWAAo"
"1843","23033801","XH808A416121601150","400.33","811.63","958.13","2081.63","13","20.6","27.07","26.57","2017/6/6 13:00:00","","","","13226.5","1","780.3","404.57","148.6","28.13","0","0","0","0","0","AAASkgAALAAINiKAAs"
"1844","23036077","XH808A416121601150","394.63","855.97","956.6","2274.03","9.63","15.23","27.93","21.7","2017/6/6 14:00:00","","","","13235.67","1","572.73","277.27","98.2","18.2","0","0","0","0","0","AAASkgAALAAINkMAAW"
"1845","23041056","XH808A416121601150","388.57","878.77","941.63","2450.3","12.5","19.93","28.97","22.1","2017/6/6 15:00:00","","","","13281.97","1","722.17","378.97","145.43","26.17","0","0","0","0","0","AAASkgAALAAINYVAAE"
"1846","23042371","XH808A416121601150","387.33","946","761.47","2458.67","9.9","14.5","27.67","25.17","2017/6/6 16:00:00","","","","13337.2","1","606.43","294.27","102.37","17.1","0","0","0","0","0","AAASkgAALAAIO7rAA3"
"1847","23046335","XH808A416121601150","379.83","924.63","753.1","2446.23","7.9","10.97","27.3","26.7","2017/6/6 17:00:00","","","","13334.8","1","535.27","239.27","79.07","12.53","0","0","0","0","0","AAASkgAALAAINhPAAq"
"1848","23050406","XH808A416121601150","385.83","913.57","730.77","2374.53","10.37","15.53","26.33","28.17","2017/6/6 18:00:00","","","","13335.33","1","648.17","316.13","108.57","18.6","0","0","0","0","0","AAASkgAALAAINebAA6"
"1849","23055302","XH808A416121601150","386.03","908.7","727.43","2279.17","8.33","12.43","25.23","30.73","2017/6/6 19:00:00","","","","13331.17","1","524.33","237.97","84.47","13.2","0","0","0","0","0","AAASkgAALAAIO9vAAz"
"1850","23057533","XH808A416121601150","380","813.17","733.67","2099.29","10.58","15.42","23.96","34.08","2017/6/6 20:00:00","","","","13204.75","1","628.17","301.38","106.08","19.38","0","0","0","0","0","AAASkgAALAAIPDzAAp"
"1851","23061484","XH808A416121601150","378.93","701.57","858.2","1820.53","16.43","26.47","22.5","39.83","2017/6/6 21:00:00","","","","12844.73","1","931.6","495","191.8","39.63","0","0","0","0","0","AAASkgAALAAIO+3AAQ"
"1852","23065940","XH808A416121601150","380.5","645.4","872.33","1624.03","13.03","19.77","20.4","47.13","2017/6/6 22:00:00","","","","12795.8","1","780.3","392.6","142.4","28.27","0","0","0","0","0","AAASkgAALAAIPA7AAQ"
"1853","23070418","XH808A416121601150","382.53","672.07","786.13","1557.73","25","40.37","18.97","51.73","2017/6/6 23:00:00","","","","12762.1","1","1138.03","627.1","248.23","50.73","0","0","0","0","0","AAASkgAALAAIO7OAAT"
"1854","23071734","XH808A416121601150","390.87","666.27","747.57","1518.2","14.67","21.97","18.9","53.73","2017/6/7","","","","12752.8","1","896.07","431.1","151","28.8","0","0","0","0","0","AAASkgAALAAINcaAAC"
"1855","23075268","XH808A416121601150","394.47","709.4","709.47","1548.33","17.53","28.13","18.03","55.83","2017/6/7 1:00:00","","","","12736.4","1","988.8","502.83","186.73","38.93","0","0","0","0","0","AAASkgAALAAINlVAA1"
"1856","23079320","XH808A416121601150","388.37","615.5","830.03","1373.53","16.43","23.9","17.63","58.6","2017/6/7 2:00:00","","","","12720.4","1","963","469.6","159.4","29.87","0","0","0","0","0","AAASkgAALAAIPAWAAM"
"1857","23081920","XH808A416121601150","393.33","577.47","845.33","1279.67","18.97","28.93","16.6","63.6","2017/6/7 3:00:00","","","","12701.6","1","1110.7","552.1","189.6","36.63","0","0","0","0","0","AAASkgAALAAIO6CAAM"
"1858","23087267","XH808A416121601150","396.5","584.1","845.87","1229.53","26.67","36.8","15.67","66.1","2017/6/7 4:00:00","","","","12681.97","1","1631.87","816.53","250.57","38.5","0","0","0","0","0","AAASkgAALAAIO5HAA9"
"1859","23089523","XH808A416121601150","405.83","625.23","842.1","1244.27","32.77","44.83","15","66.63","2017/6/7 5:00:00","","","","12665.33","1","1884.4","954.97","301.7","47.47","0","0","0","0","0","AAASkgAALAAIO7JAAp"
"1860","23092169","XH808A416121601150","405.97","580.7","824.7","1142.2","25.57","33.97","14.03","70.93","2017/6/7 6:00:00","","","","12642.23","1","1565.43","749.7","227.27","35.43","0","0","0","0","0","AAASkgAALAAIPEaAAK"
"1861","23095709","XH808A416121601150","408.7","558.87","883.03","1089","20.47","26.17","13.9","71.37","2017/6/7 7:00:00","","","","12917.87","1","1425.97","651.97","176.5","25.6","0","0","0","0","0","AAASkgAALAAIO2aAAT"
"1862","23101913","XH808A416121601150","417.4","580.27","1008.2","1174","30.67","40.73","15.9","63.3","2017/6/7 8:00:00","","","","13939.1","1","2028.43","949.13","253.67","37.4","0","0","0","0","0","AAASkgAAEAAKPKoAAZ"
"1863","23102828","XH808A416121601150","439","611.47","1163.47","1281.83","26.27","33.3","18.37","55.43","2017/6/7 9:00:00","","","","13514","1","1910.13","851.37","207.4","26.57","0","0","0","0","0","AAASkgAAEAAKPJAAAE"
