"STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"XHWAT2014043000196","196.67","419.17","139.42","717.25","165.92","181.08","25.67","94.17","2016/7/12 8:00:00","","","",""
"XHWAT2014043000196","198.27","428.18","141.27","685.82","165.36","180.36","26","93.36","2016/7/12 9:00:00","","","",""
"XHWAT2014043000196","130.25","1050.42","72.08","1193.67","74.83","79.75","23.67","92","2016/7/12 10:00:00","","","",""
"XHWAT2014043000196","116.27","1090.09","63.09","1228.36","69.91","75.91","22.36","94.73","2016/7/12 11:00:00","","","",""
"XHWAT2014043000196","117.27","824.36","64.36","1104.64","72.27","77.91","22","96.64","2016/7/12 12:00:00","","","",""
"XHWAT2014043000196","119.75","809.25","62.67","1056.25","76","81.58","22","96","2016/7/12 13:00:00","","","",""
"XHWAT2014043000196","116.58","815","71.08","1124.75","71.33","77","22.83","94.75","2016/7/12 14:00:00","","","",""
"XHWAT2014043000196","124.75","812.5","79.17","1249.17","53.5","58.42","25.92","82.5","2016/7/12 15:00:00","","","",""
"XHWAT2014043000196","129.83","814.42","73.08","1262","44.33","49","28.5","70.58","2016/7/12 16:00:00","","","",""
"XHWAT2014043000196","136.33","835.67","77.78","1308.78","42.67","46.89","30.33","64.11","2016/7/12 17:00:00","","","",""
"XHWAT2014043000196","122.91","823.82","73.27","1242","46.27","49.82","29.55","66.09","2016/7/12 18:00:00","","","",""
"XHWAT2014043000196","108.82","693.45","80","1174.45","36.36","39.73","28","67.91","2016/7/12 19:00:00","","","",""
"XHWAT2014043000196","96.17","613.33","91.58","1042.75","42.33","45.17","27.17","69.92","2016/7/12 20:00:00","","","",""
"XHWAT2014043000196","100.09","503.73","108.91","856.64","41.36","44.82","25.82","75.36","2016/7/12 21:00:00","","","",""
"XHWAT2014043000196","138.36","459.36","125.64","779.45","47.36","50.82","25","80","2016/7/12 22:00:00","","","",""
"XHWAT2014043000196","127.67","444.58","125.75","788.92","50.58","54.58","24.42","81.92","2016/7/12 23:00:00","","","",""
"XHWAT2014043000196","131.17","399.17","132.08","720.42","54.25","58.75","24","85.58","2016/7/13","","","",""
"XHWAT2014043000196","130.33","388.92","132.75","697","52.75","56.92","23.75","87.42","2016/7/13 1:00:00","","","",""
"XHWAT2014043000196","121.67","380.83","130.58","681.83","53.83","58.58","23","88.92","2016/7/13 2:00:00","","","",""
"XHWAT2014043000196","112.23","392.15","128.08","684.08","63.23","68.69","23","90","2016/7/13 3:00:00","","","",""
"XHWAT2014043000196","106.83","400.08","127.75","692","63.17","68.58","23","90.42","2016/7/13 4:00:00","","","",""
"XHWAT2014043000196","111.5","383.58","136.58","677.92","63.42","69.17","22.5","90.67","2016/7/13 5:00:00","","","",""
"XHWAT2014043000196","113.5","382.5","133.42","661.92","92.67","98.33","22.5","91.25","2016/7/13 6:00:00","","","",""
"XHWAT2014043000196","181.83","401.42","139.5","696.58","83.92","91.92","24.92","84.42","2016/7/13 7:00:00","","","",""
"XHWAT2014043000196","259.58","517.83","150","796.67","80.67","87.08","28.5","72.33","2016/7/13 8:00:00","","","",""
"XHWAT2014043000196","267.5","693.58","126.42","990","67.42","72.75","30.92","63.42","2016/7/13 9:00:00","","","",""
"XHWAT2014043000196","226.09","755.18","101.18","1210.27","53.64","57.91","33.64","54.09","2016/7/13 10:00:00","","","",""
"XHWAT2014043000196","175","856.91","83.73","1376.64","33.27","36.36","35.73","47.64","2016/7/13 11:00:00","","","",""
"XHWAT2014043000196","139.1","909","79.9","1426.7","24.6","26","36","46.5","2016/7/13 12:00:00","","","",""
"XHWAT2014043000196","141.17","975.75","77.08","1647.17","19","20.08","36","46.42","2016/7/13 13:00:00","","","",""
"XHWAT2014043000196","129.08","1014.25","73.25","1653.83","19.67","21.33","35.92","46.58","2016/7/13 14:00:00","","","",""
"XHWAT2014043000196","128.25","988.08","76.58","1766.25","21.75","22.92","36","46","2016/7/13 15:00:00","","","",""
"XHWAT2014043000196","122.18","979.73","74.36","1820.73","22.36","23.45","36.45","44.64","2016/7/13 16:00:00","","","",""
"XHWAT2014043000196","112.64","912.55","75.27","1683.18","20.82","22.55","36","44.55","2016/7/13 17:00:00","","","",""
"XHWAT2014043000196","106.45","910.36","70.91","1590.82","20.45","22.27","34.55","48","2016/7/13 18:00:00","","","",""
"XHWAT2014043000196","105.67","875.75","71.83","1601.17","26","27.83","33.67","50","2016/7/13 19:00:00","","","",""
"XHWAT2014043000196","114.18","719.09","86.18","1337.36","35.64","38.55","31.64","57.45","2016/7/13 20:00:00","","","",""
"XHWAT2014043000196","118.89","692.33","88.56","1323.67","52.56","56.44","30.44","62.78","2016/7/13 21:00:00","","","",""
"XHWAT2014043000196","147.91","674.55","92.18","1326","78.18","84.73","30","64.82","2016/7/13 22:00:00","","","",""
"XHWAT2014043000196","171.83","614.5","101.5","1174.58","92.83","100.67","29.5","67.75","2016/7/13 23:00:00","","","",""
"XHWAT2014043000196","158.83","543.17","113.83","1021.42","86.83","94","28.17","71.75","2016/7/14","","","",""
"XHWAT2014043000196","157","463.25","121.58","832.42","97.5","105.17","27.42","76.67","2016/7/14 1:00:00","","","",""
"XHWAT2014043000196","173.58","459.83","123.08","849.33","89.17","96.67","27","78.75","2016/7/14 2:00:00","","","",""
"XHWAT2014043000196","157","469.33","121.42","847.5","90.5","98.33","26.75","81.17","2016/7/14 3:00:00","","","",""
"XHWAT2014043000196","141.83","522.25","112.25","932.83","97.08","106.92","27","80","2016/7/14 4:00:00","","","",""
"XHWAT2014043000196","151.67","487.92","122.42","878.08","102","116.33","26","82.25","2016/7/14 5:00:00","","","",""
"XHWAT2014043000196","177.5","421.25","137.08","778.83","90.58","99.33","26","83.33","2016/7/14 6:00:00","","","",""
"XHWAT2014043000196","211.92","427.92","139.08","771.83","86.17","93","26.08","82.67","2016/7/14 7:00:00","","","",""
"XHWAT2014043000196","222.67","461.75","140.33","778.58","78.25","85.25","27.67","78.33","2016/7/14 8:00:00","","","",""
"XHWAT2014043000196","271","523.5","145.17","827.25","78.5","84.83","28","76.17","2016/7/14 9:00:00","","","",""
"XHWAT2014043000196","209.58","549.08","129.08","896","80.5","87.33","28.42","74.67","2016/7/14 10:00:00","","","",""
"XHWAT2014043000196","239","633.5","125.42","1031.42","121.92","131.58","30.75","68","2016/7/14 11:00:00","","","",""
"XHWAT2014043000196","237.5","703","118.17","1190.17","162","176.5","30.5","68.67","2016/7/14 12:00:00","","","",""
"XHWAT2014043000196","198.18","606.55","101.45","917.82","205.64","223.36","26.73","87.18","2016/7/14 13:00:00","","","",""
"XHWAT2014043000196","157","622.17","92.33","952.42","95.92","101.92","24.92","89","2016/7/14 14:00:00","","","",""
"XHWAT2014043000196","137.58","622.42","84.67","996.08","60.75","65.33","24","88.33","2016/7/14 15:00:00","","","",""
"XHWAT2014043000196","164.5","644.1","79.8","1047.1","51.3","54.7","23.1","90.3","2016/7/14 16:00:00","","","",""
"XHWAT2014043000196","102.36","632.64","77.64","939.64","32.45","34.18","21.36","89.82","2016/7/14 17:00:00","","","",""
"XHWAT2014043000196","106.5","634.42","79.08","938.42","35.17","37","21","92.75","2016/7/14 18:00:00","","","",""
"XHWAT2014043000196","106.92","563.33","88.25","914.67","40.83","43","21","92.42","2016/7/14 19:00:00","","","",""
"XHWAT2014043000196","111.64","654.91","81.27","908.55","51.18","55.09","21","94.27","2016/7/14 20:00:00","","","",""
"XHWAT2014043000196","113.17","583.08","95.67","882.5","50.58","53","21","94.5","2016/7/14 21:00:00","","","",""
"XHWAT2014043000196","127.64","612.18","98.91","836.82","70.27","73.73","21","94.82","2016/7/14 22:00:00","","","",""
"XHWAT2014043000196","140.9","526.8","105.7","771.1","81.7","86.8","21","95.5","2016/7/14 23:00:00","","","",""
"XHWAT2014043000196","109.75","559.75","97.5","830.92","48.67","52","20.17","92.75","2016/7/15","","","",""
"XHWAT2014043000196","80.82","623.27","79.18","870.27","40.64","43.55","20","93.55","2016/7/15 1:00:00","","","",""
"XHWAT2014043000196","75.69","655.92","80.23","891.69","47.08","49.15","19.38","94.92","2016/7/15 2:00:00","","","",""
"XHWAT2014043000196","100.42","574.75","97.67","803.92","55.58","59.33","19","96.08","2016/7/15 3:00:00","","","",""
"XHWAT2014043000196","96.08","520.92","104.83","763.58","55.83","59.5","19","96.92","2016/7/15 4:00:00","","","",""
"XHWAT2014043000196","81","482.17","104.92","704.5","53.17","56.67","19.42","96","2016/7/15 5:00:00","","","",""
"XHWAT2014043000196","77.33","509.5","99.75","759.92","50.17","53.5","20","94.83","2016/7/15 6:00:00","","","",""
"XHWAT2014043000196","78.4","472","102.9","749","49.8","52.1","20","94.2","2016/7/15 7:00:00","","","",""
"XHWAT2014043000196","150.75","560.33","98.92","876.75","59.83","64.33","20.58","91","2016/7/15 8:00:00","","","",""
"XHWAT2014043000196","169.82","518.55","111.36","854.27","57.73","64.09","21.73","86.64","2016/7/15 9:00:00","","","",""
"XHWAT2014043000196","174.75","519.17","106.08","811.42","54.17","60.17","22.83","81.25","2016/7/15 10:00:00","","","",""
"XHWAT2014043000196","121.25","607.75","91.75","942.83","49.33","53.25","24.5","73.42","2016/7/15 11:00:00","","","",""
"XHWAT2014043000196","106.17","739.67","75.17","1144.5","31.83","34.33","26","65.67","2016/7/15 12:00:00","","","",""
"XHWAT2014043000196","91.42","660.33","78.33","1064.33","24.33","26.58","25","64.5","2016/7/15 13:00:00","","","",""
"XHWAT2014043000196","88.67","647.42","81.25","1063.25","27","29.08","25.83","62.67","2016/7/15 14:00:00","","","",""
"XHWAT2014043000196","111.92","732.17","70.67","1220.42","30.75","32.83","27","58.42","2016/7/15 15:00:00","","","",""
"XHWAT2014043000196","102.56","777.56","70.78","1284.44","37.78","40.89","27.11","60.11","2016/7/15 16:00:00","","","",""
"XHWAT2014043000196","94.2","770.8","70.8","1214.3","44.7","47.9","26.1","64","2016/7/15 17:00:00","","","",""
"XHWAT2014043000196","101.3","723.5","69.5","1123.1","65.9","71.2","25.2","70.9","2016/7/15 18:00:00","","","",""
"XHWAT2014043000196","110.42","650.08","77.33","1059.33","66","70.92","24","73.75","2016/7/15 19:00:00","","","",""
"XHWAT2014043000196","128.92","601.83","89.42","1021.67","62.92","68.08","24","72.58","2016/7/15 20:00:00","","","",""
"XHWAT2014043000196","156.42","535.58","103.25","879.42","77.17","83.67","24","75.75","2016/7/15 21:00:00","","","",""
"XHWAT2014043000196","148.08","499.42","107.67","825.17","79.5","84.92","23.42","78.67","2016/7/15 22:00:00","","","",""
"XHWAT2014043000196","129.25","457.5","117.42","790.25","91.67","99.67","23","82.08","2016/7/15 23:00:00","","","",""
"XHWAT2014043000196","137","460.33","103.92","699","95.17","103.5","22.58","83.58","2016/7/16","","","",""
"XHWAT2014043000196","123","405.33","127.92","713","97.83","105.75","22","86","2016/7/16 1:00:00","","","",""
"XHWAT2014043000196","131.36","460","109.45","771.36","83.91","91.09","22","83.82","2016/7/16 2:00:00","","","",""
"XHWAT2014043000196","138.67","416.5","109","626","77.5","84.33","22.25","84.92","2016/7/16 3:00:00","","","",""
"XHWAT2014043000196","130.25","390.75","114.25","588","86.08","92.33","22","85.83","2016/7/16 4:00:00","","","",""
"XHWAT2014043000196","138.67","395.25","118.25","581.75","92.92","101.17","22","85.17","2016/7/16 5:00:00","","","",""
"XHWAT2014043000196","144.75","357","123.83","508.5","103.42","117.33","22","87.42","2016/7/16 6:00:00","","","",""
"XHWAT2014043000196","140.42","400.58","123.83","603.33","92.08","98.92","22.83","83.58","2016/7/16 7:00:00","","","",""
"XHWAT2014043000196","137.69","481.62","121.46","802.62","96.54","104.85","23.77","79.08","2016/7/16 8:00:00","","","",""
"XHWAT2014043000196","129.18","512.91","114.82","807.73","98","107.09","24.64","73.09","2016/7/16 9:00:00","","","",""
"XHWAT2014043000196","125.83","565","116.08","854.5","105.83","115.08","25.58","68.75","2016/7/16 10:00:00","","","",""
"XHWAT2014043000196","137.55","634.36","109.82","1058.45","99.45","108","27","64.64","2016/7/16 11:00:00","","","",""
"XHWAT2014043000196","146.9","720.8","94.1","1137.9","92.5","100.7","28.4","59.7","2016/7/16 12:00:00","","","",""
"XHWAT2014043000196","158.73","675.55","93.55","1103","86.82","93.64","27.55","62.73","2016/7/16 13:00:00","","","",""
"XHWAT2014043000196","173.55","722.36","83.55","1154.64","80.55","86.45","27.55","62.73","2016/7/16 14:00:00","","","",""
"XHWAT2014043000196","160.33","761","80.5","1213.08","59.17","63.92","28","60.83","2016/7/16 15:00:00","","","",""
"XHWAT2014043000196","177","777","76.64","1219.82","71.91","77.09","28.09","61.55","2016/7/16 16:00:00","","","",""
"XHWAT2014043000196","208.11","803.56","74","1331.89","92.22","99.89","28.33","61.22","2016/7/16 17:00:00","","","",""
"XHWAT2014043000196","222","775","78.91","1284.18","102.73","112","28.36","63.18","2016/7/16 18:00:00","","","",""
"XHWAT2014043000196","215.5","710","84.42","1220.83","112.5","121.58","26.83","68.67","2016/7/16 19:00:00","","","",""
"XHWAT2014043000196","207.75","658.17","87.75","1122.42","117.92","128.75","25.83","73.58","2016/7/16 20:00:00","","","",""
"XHWAT2014043000196","215.17","620.92","95.58","1044.33","130.5","142.42","25","80.42","2016/7/16 21:00:00","","","",""
"XHWAT2014043000196","207.75","499.33","113.08","866.92","121.42","131.92","25","81.33","2016/7/16 22:00:00","","","",""
"XHWAT2014043000196","160.83","546","108.5","945.5","119.58","129.25","25","80.25","2016/7/16 23:00:00","","","",""
"XHWAT2014043000196","157.25","535.75","111.67","941.58","139.92","151.42","24","81.17","2016/7/17","","","",""
"XHWAT2014043000196","163.75","487.67","119.67","858.92","143.75","155.33","24","82.33","2016/7/17 1:00:00","","","",""
"XHWAT2014043000196","168.25","455.92","116.08","760.5","138.42","150.75","24","83.42","2016/7/17 2:00:00","","","",""
"XHWAT2014043000196","188.62","451.38","126.31","749.54","156.46","170.85","24","86.62","2016/7/17 3:00:00","","","",""
"XHWAT2014043000196","191","366.55","169.64","580.09","170.91","185.64","23","86","2016/7/17 4:00:00","","","",""
"XHWAT2014043000196","164.58","461.33","141.92","727.75","131.83","146.67","23","85.42","2016/7/17 5:00:00","","","",""
"XHWAT2014043000196","174.25","447.83","147","693.08","136.67","149.25","23","86.92","2016/7/17 6:00:00","","","",""
"XHWAT2014043000196","188.58","415.33","148.33","626.67","118.58","128.67","22.75","89.83","2016/7/17 7:00:00","","","",""
"XHWAT2014043000196","170.36","468.45","125.36","729.27","73.73","78.91","22","92.09","2016/7/17 8:00:00","","","",""
"XHWAT2014043000196","194","485.33","123.56","759.67","115.89","127.44","23.56","89.11","2016/7/17 9:00:00","","","",""
"XHWAT2014043000196","197.2","622.2","105.6","983.4","99.4","109.6","26.3","74.7","2016/7/17 10:00:00","","","",""
"XHWAT2014043000196","192.36","706.55","88.45","1021.18","102.27","112.82","28.18","67","2016/7/17 11:00:00","","","",""
"XHWAT2014043000196","199.18","737.36","90","1116.64","103.27","113.27","29","64.64","2016/7/17 12:00:00","","","",""
"XHWAT2014043000196","181.44","853.11","76.11","1307.78","98.44","106.22","31.22","58.44","2016/7/17 13:00:00","","","",""
"XHWAT2014043000196","180.82","893.09","72","1381.36","115.09","125.73","32.09","55.91","2016/7/17 14:00:00","","","",""
"XHWAT2014043000196","196.17","891.67","79.17","1478.42","115.42","126.58","32.33","56.33","2016/7/17 15:00:00","","","",""
"XHWAT2014043000196","205.17","904.42","76.67","1499.58","106.25","115.75","33","54.58","2016/7/17 16:00:00","","","",""
"XHWAT2014043000196","193.75","881.75","74.08","1478.17","95.17","104.25","32.67","54.17","2016/7/17 17:00:00","","","",""
"XHWAT2014043000196","180.09","927.36","68.64","1510.64","101.91","110.73","31.09","58.64","2016/7/17 18:00:00","","","",""
"XHWAT2014043000196","185.36","875.55","70.91","1447.36","106.73","116.09","29.45","62.36","2016/7/17 19:00:00","","","",""
"XHWAT2014043000196","195.92","703.83","89.08","1235.42","116.33","128.75","28.17","69.33","2016/7/17 20:00:00","","","",""
"XHWAT2014043000196","194.73","649.09","94","1161.55","130","143.27","27","74","2016/7/17 21:00:00","","","",""
"XHWAT2014043000196","174.83","548.5","102.58","965.5","134.92","147.08","26","79","2016/7/17 22:00:00","","","",""
"XHWAT2014043000196","171.67","570.92","105.25","1030.58","140.83","155","25","81.33","2016/7/17 23:00:00","","","",""
"XHWAT2014043000196","173.33","521.92","111.75","921.25","141.5","157.25","25","81.92","2016/7/18","","","",""
"XHWAT2014043000196","188.55","512.64","115.82","922.09","156","174.09","25","84.64","2016/7/18 1:00:00","","","",""
"XHWAT2014043000196","181.67","498.75","118.75","870.08","158.75","176.75","24.08","86.5","2016/7/18 2:00:00","","","",""
"XHWAT2014043000196","176.33","470","118.75","808.83","155","173.58","24","88.83","2016/7/18 3:00:00","","","",""
"XHWAT2014043000196","196.08","478.25","124.25","808.75","164.58","183.25","23.5","88.67","2016/7/18 4:00:00","","","",""
"XHWAT2014043000196","199.25","408.5","128.58","680.33","159.42","178.67","23","89.75","2016/7/18 5:00:00","","","",""
"XHWAT2014043000196","219.15","388.08","134.62","676.46","159.38","176.92","23","90.85","2016/7/18 6:00:00","","","",""
"XHWAT2014043000196","220.5","435.17","125.5","695.25","152.25","167.67","23.75","86.92","2016/7/18 7:00:00","","","",""
"XHWAT2014043000196","269.64","444","133.18","719.55","145.73","160.45","24.91","82.36","2016/7/18 8:00:00","","","",""
"XHWAT2014043000196","270.67","484.5","135.42","702","133.5","147.17","27.17","74.08","2016/7/18 9:00:00","","","",""
"XHWAT2014043000196","269.25","579.58","120.92","912","127.58","138","28.58","68.5","2016/7/18 10:00:00","","","",""
"XHWAT2014043000196","221.58","658.67","106.92","1018","122.17","135.17","31.08","61.17","2016/7/18 11:00:00","","","",""
"XHWAT2014043000196","236.6","846.8","84.4","1337.8","125.7","138.3","32.8","56.7","2016/7/18 12:00:00","","","",""
"XHWAT2014043000196","273","868.63","74.13","1343.5","129.75","142.25","31.63","58.13","2016/7/18 13:00:00","","","",""
"XHWAT2014043000196","194.67","1038.17","65.67","1607.83","132","144.5","31.67","59.33","2016/7/18 14:00:00","","","",""
"XHWAT2014043000196","207","999.4","71.4","1612.8","130.4","144.4","32.4","58.6","2016/7/18 15:00:00","","","",""
"XHWAT2014043000196","207.57","1020.71","70","1704.57","132","143.57","32","59.29","2016/7/18 16:00:00","","","",""
"XHWAT2014043000196","198.5","968","66","1570.25","125.5","138","31","62","2016/7/18 17:00:00","","","",""
"XHWAT2014043000196","191.86","864.57","68.43","1457.29","115.86","127.71","30","64.86","2016/7/18 18:00:00","","","",""
"XHWAT2014043000196","221.75","811","77.63","1367","133.88","146.63","29.63","67.75","2016/7/18 19:00:00","","","",""
"XHWAT2014043000196","239.5","734.6","80.1","1141.6","154.1","170","28.2","73.4","2016/7/18 20:00:00","","","",""
"XHWAT2014043000196","215.57","601.57","94.71","1004.43","138.57","154.71","28","74.43","2016/7/18 21:00:00","","","",""
"XHWAT2014043000196","215","605.88","95","956.5","147.13","162.88","27.25","74.75","2016/7/18 22:00:00","","","",""
"XHWAT2014043000196","208.13","590.13","101.63","965.63","154.88","173.75","26.75","77.75","2016/7/18 23:00:00","","","",""
"XHWAT2014043000196","224.78","621.33","103.22","976.11","157.89","176.11","26","79","2016/7/19","","","",""
"XHWAT2014043000196","236.67","500.83","115","792.5","156.33","175.17","26","80.67","2016/7/19 1:00:00","","","",""
"XHWAT2014043000196","252.3","491.6","112.7","761","169.4","190.4","25.6","84.2","2016/7/19 2:00:00","","","",""
"XHWAT2014043000196","266.25","513.75","120.33","756.83","175.17","196.75","25","88.25","2016/7/19 3:00:00","","","",""
"XHWAT2014043000196","242.17","558.33","120.33","807.33","170.33","191","24.5","86.92","2016/7/19 4:00:00","","","",""
"XHWAT2014043000196","233.17","437.08","132.25","696.17","164.17","184.92","24.08","89.33","2016/7/19 5:00:00","","","",""
"XHWAT2014043000196","235","367.83","149.17","597.92","159.33","179.08","24","92.25","2016/7/19 6:00:00","","","",""
"XHWAT2014043000196","217.58","371.25","141.25","580.83","220.92","250.25","24","95.33","2016/7/19 7:00:00","","","",""
"XHWAT2014043000196","210.25","381","137.58","591.17","264.5","300.83","24","96","2016/7/19 8:00:00","","","",""
"XHWAT2014043000196","214.9","374.2","150","537.1","293.6","334.9","24","96.1","2016/7/19 9:00:00","","","",""
"XHWAT2014043000196","217.08","409.67","150.5","569.67","263.08","300.75","24","96.92","2016/7/19 10:00:00","","","",""
"XHWAT2014043000196","166.45","564.18","100","677.45","158","175.27","23.91","96.55","2016/7/19 11:00:00","","","",""
"XHWAT2014043000196","137.42","682.42","70.08","834.17","107.08","119.67","23","98","2016/7/19 12:00:00","","","",""
"XHWAT2014043000196","162.54","608","83.54","746.46","147.31","163","23.92","97.77","2016/7/19 13:00:00","","","",""
"XHWAT2014043000196","179.83","569.83","95.58","697.25","155.33","173.33","24","97","2016/7/19 14:00:00","","","",""
"XHWAT2014043000196","211.17","558.42","108.58","618.42","194.83","222.42","24","97","2016/7/19 15:00:00","","","",""
"XHWAT2014043000196","195.27","682.27","85.45","702.91","215.64","246.73","24.55","97","2016/7/19 16:00:00","","","",""
"XHWAT2014043000196","201.83","866.92","63.83","848.92","250.75","287","24.67","97","2016/7/19 17:00:00","","","",""
"XHWAT2014043000196","174.58","1045.42","56.67","991.42","228","256.67","24","96.25","2016/7/19 18:00:00","","","",""
"XHWAT2014043000196","211.83","984.5","60.75","925.92","187.75","211.5","24.25","96","2016/7/19 19:00:00","","","",""
"XHWAT2014043000196","165.5","886.25","58","908.42","154.33","172.83","24","96.33","2016/7/19 20:00:00","","","",""
"XHWAT2014043000196","131.92","940.69","59.77","850.54","138.08","153.62","24","96.85","2016/7/19 21:00:00","","","",""
"XHWAT2014043000196","118","940.58","61.5","850","133.92","148.33","24","97","2016/7/19 22:00:00","","","",""
"XHWAT2014043000196","123.92","832.58","66.17","797.92","128.25","142.75","23.42","96.58","2016/7/19 23:00:00","","","",""
"XHWAT2014043000196","124.09","772.09","71.91","733.55","120.09","135.18","23","99.73","2016/7/20","","","",""
"XHWAT2014043000196","125.25","659.08","77.17","745.08","89.92","99.58","22.5","100","2016/7/20 1:00:00","","","",""
"XHWAT2014043000196","122","623.67","81.92","729.25","73","80.75","22","100","2016/7/20 2:00:00","","","",""
"XHWAT2014043000196","118.5","641.42","77.92","730.17","59.33","64.67","22","100","2016/7/20 3:00:00","","","",""
"XHWAT2014043000196","125.17","650.42","79.25","697.58","49.17","53.67","22","100","2016/7/20 4:00:00","","","",""
"XHWAT2014043000196","153.82","682.73","79.27","711.09","36.82","39.82","21.36","100","2016/7/20 5:00:00","","","",""
"XHWAT2014043000196","145.46","614.38","79.38","669.62","35.85","37.85","21","100","2016/7/20 6:00:00","","","",""
"XHWAT2014043000196","138.25","630.67","77.58","684.92","23.33","24.58","21","101","2016/7/20 7:00:00","","","",""
"XHWAT2014043000196","115.25","690.92","69.25","720.42","14.25","14.42","21","101","2016/7/20 8:00:00","","","",""
"XHWAT2014043000196","103.5","696.5","72.83","735.08","11.92","13","21","101","2016/7/20 9:00:00","","","",""
"XHWAT2014043000196","95.92","739.92","67.25","760.42","8.5","9.33","21","101","2016/7/20 10:00:00","","","",""
"XHWAT2014043000196","85.17","669.25","69.83","752.67","10.17","11","21.92","101","2016/7/20 11:00:00","","","",""
"XHWAT2014043000196","87.69","723","70.92","728.85","10.31","10.77","22","101","2016/7/20 12:00:00","","","",""
"XHWAT2014043000196","81.83","659.17","75.33","699.67","12.33","12.17","22","101","2016/7/20 13:00:00","","","",""
"XHWAT2014043000196","83.75","644.83","76.33","706.33","15.33","16.08","22","100.5","2016/7/20 14:00:00","","","",""
"XHWAT2014043000196","94.64","624.64","78.27","704.09","20.82","21.45","22.36","100","2016/7/20 15:00:00","","","",""
"XHWAT2014043000196","88.17","604.92","75.58","715.42","16.33","17.83","23","99.83","2016/7/20 16:00:00","","","",""
"XHWAT2014043000196","89.5","619.08","78.25","702","10.83","12.42","23.5","96.5","2016/7/20 17:00:00","","","",""
"XHWAT2014043000196","86.33","570.25","86.33","682.33","11.17","11.67","24.17","90.92","2016/7/20 18:00:00","","","",""
"XHWAT2014043000196","93.64","694.64","80.64","696.91","8.55","8.55","23.82","91.73","2016/7/20 19:00:00","","","",""
"XHWAT2014043000196","82.62","534.92","85.77","619.77","9.23","9.77","22.92","97.08","2016/7/20 20:00:00","","","",""
"XHWAT2014043000196","70.58","533.75","81.83","637.33","9.33","9.58","22","98.58","2016/7/20 21:00:00","","","",""
"XHWAT2014043000196","91.18","525.64","89","628.18","11.36","11.82","22","99","2016/7/20 22:00:00","","","",""
"XHWAT2014043000196","83.92","515.92","86.58","641.58","10.42","11.42","22","99","2016/7/20 23:00:00","","","",""
"XHWAT2014043000196","71.25","472.5","93.42","619.75","13","13","22","99","2016/7/21","","","",""
"XHWAT2014043000196","70.83","430.42","105.83","562.25","15.58","16.83","22.17","99","2016/7/21 1:00:00","","","",""
"XHWAT2014043000196","76.33","454.58","106.42","580.42","22.58","22.75","22","99","2016/7/21 2:00:00","","","",""
"XHWAT2014043000196","76.67","413","112.75","567.33","22.25","22.83","22.58","98.67","2016/7/21 3:00:00","","","",""
"XHWAT2014043000196","76.92","425.92","107.5","589.75","21.17","22.58","23","97.5","2016/7/21 4:00:00","","","",""
"XHWAT2014043000196","90.58","408.33","111.58","552.83","26.58","28.25","22.5","98.42","2016/7/21 5:00:00","","","",""
"XHWAT2014043000196","90.58","411.58","111.67","558.58","24.25","26.17","23","98","2016/7/21 6:00:00","","","",""
"XHWAT2014043000196","99.58","386.83","121.5","531.25","23.33","24.25","23","97.92","2016/7/21 7:00:00","","","",""
"XHWAT2014043000196","148","387.17","124.17","524.25","39.25","41.67","23.58","97","2016/7/21 8:00:00","","","",""
"XHWAT2014043000196","136","416.31","117.92","564.08","60","67","24.15","95.46","2016/7/21 9:00:00","","","",""
"XHWAT2014043000196","141.73","459.82","114.18","606.91","70.82","79.09","25.82","88","2016/7/21 10:00:00","","","",""
"XHWAT2014043000196","159.92","469.33","113","636.42","78.08","87","27.67","80.83","2016/7/21 11:00:00","","","",""
"XHWAT2014043000196","180.2","624.7","107.6","852","67.7","74.5","30.6","67.4","2016/7/21 12:00:00","","","",""
"XHWAT2014043000196","172","687.83","92.75","885.17","56.92","63","30.67","67.75","2016/7/21 13:00:00","","","",""
"XHWAT2014043000196","142.08","579.25","106.33","845.83","45.92","49.92","29.58","70.17","2016/7/21 14:00:00","","","",""
"XHWAT2014043000196","173","589.92","105.92","920.92","59.25","65.33","30.67","69.33","2016/7/21 15:00:00","","","",""
"XHWAT2014043000196","181","634.36","94.36","939.18","77.36","85.36","30","72.18","2016/7/21 16:00:00","","","",""
"XHWAT2014043000196","191.18","645.55","97.64","1028.73","86","94.45","30","72.55","2016/7/21 17:00:00","","","",""
"XHWAT2014043000196","190.42","633.83","89.5","1024.83","81.75","89.67","30","72.25","2016/7/21 18:00:00","","","",""
"XHWAT2014043000196","207.08","594.33","98.83","945.5","86.17","95.25","29.5","74.25","2016/7/21 19:00:00","","","",""
"XHWAT2014043000196","188.44","544.33","102","845.44","118.22","131","27.89","80.44","2016/7/21 20:00:00","","","",""
"XHWAT2014043000196","203.7","467.7","114.3","745.9","95.5","106.4","27","84.2","2016/7/21 21:00:00","","","",""
"XHWAT2014043000196","235.4","410.5","126.9","671","104.9","116.8","26.3","87.5","2016/7/21 22:00:00","","","",""
"XHWAT2014043000196","242.6","403","129","630","107.9","119.2","26","89.9","2016/7/21 23:00:00","","","",""
"XHWAT2014043000196","230.73","384","132.27","643.36","104.18","114.36","25.09","91.82","2016/7/22","","","",""
